model,seed,tail_duration,ns_baseline,ns_peak,ns_half_life,ns_auc,ns_auc_above_baseline,arousal_integral,mean_turn_rate_tail,mean_forward_rate_tail
humphrey_barrett_modulation_only,4,13,0.7890280870392572,1.0,0,112.40276047925448,0.1845090156525313,23.19964251151598,0.4,0.6
humphrey_barrett_modulation_only,5,200,0.933018831639574,1.0,0,154.8746312886937,0.13081351756265513,44.44226732461166,1.0,0.0
humphrey_barrett_modulation_only,6,200,0.875596517709036,1.0,0,136.88202955199725,0.10127241036825463,33.95267403526785,1.0,0.0
humphrey_barrett_modulation_only,7,26,0.8391862893442426,1.0,0,125.10648544352725,0.08122189384810496,28.133005823533754,1.0,0.0
humphrey_barrett_modulation_only,8,200,0.7785477052900411,1.0,0,110.11194113980454,0.21099841145633969,22.317746845323576,1.0,0.0
humphrey_barrett_modulation_only,9,117,0.8218326809415447,1.0,0,120.06121475266687,0.0941270977882197,26.16498928295627,1.0,0.0
humphrey_barrett_modulation_only,10,15,0.7202579012487331,1.0,0,98.67966619926457,0.26082308280915345,17.93040527474078,0.5,0.5
humphrey_barrett_modulation_only,11,21,0.825784228745482,1.0,0,121.02317494106019,0.08302847577840666,26.539452289345117,0.8,0.2
humphrey_barrett_modulation_only,12,200,0.7931195042743071,1.0,0,113.31810593214496,0.17332799579363511,23.552129171014325,1.0,0.0
humphrey_barrett_modulation_only,13,24,0.8088070380227116,1.0,0,116.94330804145284,0.13200796626146594,24.954492174393422,0.95,0.05
humphrey_barrett_modulation_only,14,24,0.8311451158493784,1.0,0,122.47178944390112,0.07470508094949158,27.103715849516277,0.95,0.05
humphrey_barrett_modulation_only,15,5,0.7929824102761397,1.0,0,113.28684819852761,0.17367571197653064,23.5400858759659,0.0,1.0
humphrey_barrett_modulation_only,16,9,0.8038621245890518,1.0,0,115.77801363292345,0.1452338905531364,24.503232900578865,0.2,0.8
humphrey_barrett_modulation_only,17,5,0.798853049632072,1.0,0,114.62800310723637,0.15889487406503155,24.058390628875415,0.0,1.0
humphrey_barrett_modulation_only,18,5,0.7795083399427922,1.0,0,110.31782592069608,0.20866963151726148,22.39692292255187,0.0,1.0
humphrey_barrett_modulation_only,19,5,0.8208825944011053,1.0,0,119.82995791404966,0.09673557133074395,26.07494270253765,0.0,1.0
humphrey_barrett_readout_only,0,200,0.8121023628915699,1.0,0,137.3793389198559,0.24832504057096183,36.98203004814365,1.0,0.0
humphrey_barrett_readout_only,1,27,0.6419957388562958,1.0,0,100.97315597980824,0.22244068868497802,19.33709928914748,1.0,0.0
humphrey_barrett_readout_only,2,200,0.6397413430766679,1.0,0,100.51888622446752,0.22178355670522054,19.156026599010353,1.0,0.0
humphrey_barrett_readout_only,3,15,0.6536142867780954,1.0,0,103.32600479939865,0.225732569869612,20.275643928788497,0.5,0.5
humphrey_barrett_readout_only,4,5,0.658336194228388,1.0,0,104.2878143082965,0.2270218011380829,20.659987610780586,0.0,1.0
humphrey_barrett_readout_only,5,200,0.8480501489029122,1.0,0,145.61248201837168,0.24668945927084296,41.873566390474785,1.0,0.0
humphrey_barrett_readout_only,6,200,0.7695275584624731,1.0,0,127.87216146801092,0.247069660964379,31.345784290113684,1.0,0.0
humphrey_barrett_readout_only,7,11,0.7170194950599471,1.0,0,116.51084772681298,0.24016729625026145,25.556624456689345,0.3,0.7
humphrey_barrett_readout_only,8,200,0.6476882242980964,1.0,0,102.1234881629147,0.22407400135877342,19.795789518121246,1.0,0.0
humphrey_barrett_readout_only,9,200,0.6937955600796273,1.0,0,111.61381185478623,0.23565753301730197,23.591824964910796,1.0,0.0
humphrey_barrett_readout_only,10,18,0.5945251004278991,1.0,0,91.5629346603177,0.2080981895311813,15.597716911308014,0.65,0.35
humphrey_barrett_readout_only,11,36,0.6982328000618646,1.0,0,112.54339920015312,0.23659433390355455,23.964640661510472,1.0,0.0
humphrey_barrett_readout_only,12,200,0.6625880229176835,1.0,0,105.1566360739481,0.22815695326807373,21.007294661108734,1.0,0.0
humphrey_barrett_readout_only,13,200,0.6793849948544688,1.0,0,108.61455825038003,0.23238499632466103,22.390616757885752,1.0,0.0
humphrey_barrett_readout_only,14,13,0.7049071364291453,1.0,0,113.9470371349197,0.23793779316944286,24.527723871125247,0.4,0.6
humphrey_barrett_readout_only,15,5,0.6624429209996329,1.0,0,105.12694268295569,0.22811862665835492,20.995423037027745,0.0,1.0
humphrey_barrett_readout_only,16,11,0.673990636697951,1.0,0,107.49958615248457,0.23107357663052208,21.94440900242971,0.3,0.7
humphrey_barrett_readout_only,17,5,0.6686617833989489,1.0,0,106.4022956370893,0.22973432167295882,21.50543086503858,0.0,1.0
humphrey_barrett_readout_only,18,5,0.6486457933258392,1.0,0,102.31745369000696,0.2243449605451674,19.873155182219868,0.0,1.0
humphrey_barrett_readout_only,19,5,0.6927287394798898,1.0,0,111.39074272665086,0.2354272084618788,23.502374260168253,0.0,1.0
