model,seed,scenic_side,phase,familiarize_side,morning_idx,valid,decided,choice_entry,choice_commit,decided_commit,scenic_choice,scenic_time,dull_time,scenic_time_share,scenic_time_barrier,dull_time_barrier,scenic_time_share_barrier,split_delta_novelty,split_scenic_novelty,split_dull_novelty,split_pred_I_scenic,split_pred_I_dull,split_pred_valence_scenic,split_pred_valence_dull,split_pred_arousal_scenic,split_pred_arousal_dull,mean_valence_scenic,mean_valence_dull,mean_arousal_scenic,mean_arousal_dull
Recon,4,left,post,both,4,True,True,dull,scenic,True,False,6,30,0.16666666666666666,0,16,0.0,0.0,0.10425720702853739,0.10425720702853739,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,both,5,True,True,scenic,dull,True,True,18,3,0.8571428571428571,11,0,1.0,0.0,0.09805806756909202,0.09805806756909202,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,baseline,dull,0,True,True,scenic,dull,True,True,26,5,0.8387096774193549,11,0,1.0,0.0,0.5,0.5,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,dull,1,True,True,scenic,scenic,True,True,16,0,1.0,11,0,1.0,0.42191311905569695,0.5,0.07808688094430304,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,dull,2,True,True,dull,dull,True,False,0,19,0.0,0,11,0.0,0.21058825365050987,0.2886751345948129,0.07808688094430304,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,dull,3,True,True,dull,dull,True,False,3,21,0.125,0,11,0.0,0.21152345961376695,0.2886751345948129,0.07715167498104596,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,dull,4,True,True,scenic,scenic,True,True,29,18,0.6170212765957447,17,11,0.6071428571428571,0.2124258494285106,0.2886751345948129,0.07624928516630233,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,dull,5,True,True,scenic,dull,True,True,18,3,0.8571428571428571,11,0,1.0,0.11360440036017269,0.1889822365046136,0.07537783614444091,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,baseline,none,0,True,True,scenic,dull,True,True,26,5,0.8387096774193549,11,0,1.0,0.0,0.5,0.5,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,none,1,True,True,scenic,scenic,True,True,16,0,1.0,11,0,1.0,0.0,0.5,0.5,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,none,2,True,True,dull,dull,True,False,0,20,0.0,0,11,0.0,-0.21132486540518708,0.2886751345948129,0.5,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,none,3,True,True,dull,dull,True,False,0,20,0.0,0,11,0.0,-0.06487825599846081,0.2886751345948129,0.35355339059327373,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,none,4,True,True,scenic,scenic,True,True,29,18,0.6170212765957447,17,11,0.6071428571428571,0.0,0.2886751345948129,0.2886751345948129,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,none,5,True,True,dull,dull,True,False,0,20,0.0,0,11,0.0,-0.0610177634953864,0.1889822365046136,0.25,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,baseline,scenic,0,True,True,scenic,dull,True,True,26,5,0.8387096774193549,11,0,1.0,0.0,0.5,0.5,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,scenic,1,True,True,scenic,scenic,True,True,16,0,1.0,11,0,1.0,-0.42191311905569695,0.07808688094430304,0.5,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,scenic,2,True,True,dull,dull,True,False,0,20,0.0,0,11,0.0,-0.42375071483369764,0.07624928516630233,0.5,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,scenic,3,True,True,dull,dull,True,False,0,20,0.0,0,11,0.0,-0.27730410542697137,0.07624928516630233,0.35355339059327373,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,scenic,4,True,True,dull,scenic,True,False,6,26,0.1875,0,3,0.0,-0.2124258494285106,0.07624928516630233,0.2886751345948129,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,4,left,post,scenic,5,True,True,scenic,scenic,True,True,16,0,1.0,11,0,1.0,-0.09294568858921809,0.07372097807744857,0.16666666666666666,-0.161013648703949,-0.07030375588489977,,,,,,,,
Recon,5,right,baseline,both,0,True,True,scenic,scenic,True,True,24,0,1.0,14,0,1.0,0.0,0.5,0.5,-0.1679999071174939,-0.07002392394860674,,,,,,,,
Recon,5,right,post,both,1,True,True,scenic,scenic,True,True,18,0,1.0,11,0,1.0,0.0,0.1091089451179962,0.1091089451179962,-0.1679999071174939,-0.07002392394860674,,,,,,,,
Recon,5,right,post,both,2,True,True,scenic,dull,True,True,20,7,0.7407407407407407,11,0,1.0,-0.00910894511799619,0.1,0.1091089451179962,-0.1679999071174939,-0.07002392394860674,,,,,,,,
Recon,5,right,post,both,3,True,True,scenic,scenic,True,True,26,0,1.0,11,0,1.0,-0.0019419324309079833,0.09805806756909202,0.1,-0.1679999071174939,-0.07002392394860674,,,,,,,,
Recon,5,right,post,both,4,True,True,dull,dull,True,False,0,48,0.0,0,23,0.0,-0.007152330911474075,0.09284766908852593,0.1,-0.1679999071174939,-0.07002392394860674,,,,,,,,
Recon,5,right,post,both,5,True,True,scenic,scenic,True,True,20,0,1.0,11,0,1.0,0.0030450180751384753,0.09284766908852593,0.08980265101338746,-0.1679999071174939,-0.07002392394860674,,,,,,,,
Recon,5,right,baseline,dull,0,True,True,scenic,scenic,True,True,24,0,1.0,14,0,1.0,0.0,0.5,0.5,-0.1679999071174939,-0.07002392394860674,,,,,,,,
Recon,5,right,post,dull,1,True,True,scenic,scenic,True,True,26,0,1.0,14,0,1.0,0.42191311905569695,0.5,0.07808688094430304,-0.1679999071174939,-0.07002392394860674,,,,,,,,
