task,model,horizon,seed,T,success,time_to_goal,hazard_contacts,min_dist_to_goal,final_dist_to_goal,forward_frac,turn_frac,stay_frac,unique_pos_frac,mean_Ns,mean_alpha_eff,mean_valence,mean_arousal
corridor,Ipsundrum+affect,1,7,80,True,39,0,1.4142135623730951,2.23606797749979,0.6125,0.3875,0.0,0.2875,0.4998154455348147,0.9827168910270629,0.7724204067716718,0.1992535248987751
corridor,Ipsundrum+affect,1,8,80,True,33,0,1.0,2.8284271247461903,0.5875,0.4125,0.0,0.45,0.40900228742796935,0.9871668366524855,0.7804932787105698,0.18065972415930745
corridor,Ipsundrum+affect,1,9,80,False,80,0,10.0,13.152946437965905,0.725,0.275,0.0,0.3375,0.7393692934945184,0.9856707383031861,0.567330656887445,0.19396442362095354
corridor,Ipsundrum+affect,2,0,80,False,80,0,11.0,12.041594578792296,0.375,0.625,0.0,0.1125,0.7374312182073386,0.9850447186169731,0.5695139913444732,0.19044435690926445
corridor,Ipsundrum+affect,2,1,80,True,55,0,1.4142135623730951,2.23606797749979,0.6125,0.3875,0.0,0.3625,0.5475248606293216,0.9790131563858739,0.6972222814190927,0.18975118846276645
corridor,Ipsundrum+affect,2,2,80,False,80,0,11.0,16.1245154965971,0.65,0.35,0.0,0.1875,0.7404180353275869,0.9840694843612603,0.5706622818233585,0.18723137759557815
corridor,Ipsundrum+affect,2,3,80,True,74,0,1.0,2.23606797749979,0.725,0.275,0.0,0.55,0.6453499375728058,0.9865100102988025,0.6159155667303076,0.21179794222965334
corridor,Ipsundrum+affect,2,4,80,False,80,0,11.0,16.1245154965971,0.7625,0.2375,0.0,0.1375,0.7457486796958962,0.9840463477026467,0.5643623748439539,0.18936325172096286
corridor,Ipsundrum+affect,2,5,80,True,33,0,1.0,2.8284271247461903,0.65,0.35,0.0,0.475,0.3839766682624099,0.9903865986239484,0.778465214854035,0.17480233715823906
corridor,Ipsundrum+affect,2,6,80,True,25,0,1.0,2.23606797749979,0.7,0.3,0.0,0.45,0.3542157733868788,0.98324495528306,0.8293315993382023,0.14643184784869048
corridor,Ipsundrum+affect,2,7,80,True,39,0,1.0,2.23606797749979,0.5875,0.4125,0.0,0.425,0.4257830413022221,0.9851901553243583,0.7586475469167274,0.17969521392972215
corridor,Ipsundrum+affect,2,8,80,True,45,0,1.0,2.23606797749979,0.7,0.3,0.0,0.5625,0.4390641967151934,0.9939928626981022,0.7265308741531706,0.19692658448450012
corridor,Ipsundrum+affect,2,9,80,False,80,0,10.0,13.152946437965905,0.725,0.275,0.0,0.3375,0.7393692934945184,0.9856707383031861,0.567330656887445,0.19396442362095354
corridor,Ipsundrum+affect,3,0,80,False,80,0,10.04987562112089,11.180339887498949,0.45,0.55,0.0,0.225,0.7319209925411012,0.9832578484040859,0.5770337950745575,0.18654007413464374
corridor,Ipsundrum+affect,3,1,80,True,61,0,1.0,1.4142135623730951,0.6,0.4,0.0,0.425,0.48826197458932574,0.9790657206404202,0.7500631820456273,0.18032003103765976
corridor,Ipsundrum+affect,3,2,80,True,33,0,1.0,3.1622776601683795,0.625,0.375,0.0,0.4375,0.3842236001012538,0.9917188339760831,0.7804887000594647,0.17243737458676106
corridor,Ipsundrum+affect,3,3,80,False,80,0,11.0,12.36931687685298,0.6375,0.3625,0.0,0.2375,0.7434203336642754,0.9845556318527745,0.5665738742464886,0.19035880103788244
corridor,Ipsundrum+affect,3,4,80,False,80,0,11.0,16.1245154965971,0.6875,0.3125,0.0,0.1375,0.743175347183367,0.9831538837069089,0.567513189601964,0.18663205267767408
corridor,Ipsundrum+affect,3,5,80,True,33,0,1.0,2.23606797749979,0.6,0.4,0.0,0.4375,0.38699487666473864,0.9850775648098299,0.7885106490614422,0.16962143023526766
corridor,Ipsundrum+affect,3,6,80,True,25,0,1.0,3.605551275463989,0.7125,0.2875,0.0,0.4625,0.34191931544543647,0.9903116810984093,0.8310858105878098,0.15580672413741653
corridor,Ipsundrum+affect,3,7,80,True,39,0,1.4142135623730951,3.1622776601683795,0.5625,0.4375,0.0,0.45,0.45218545822099243,0.9812870227163358,0.7714225659139347,0.1734020886985279
corridor,Ipsundrum+affect,3,8,80,True,35,0,1.0,2.23606797749979,0.6,0.4,0.0,0.4125,0.3797691910913198,1.0015000526551856,0.7438894329770653,0.19552439442982003
corridor,Ipsundrum+affect,3,9,80,True,25,0,1.0,1.0,0.825,0.175,0.0,0.2875,0.3830301198128783,0.9713954713069543,0.8626992369051287,0.12919507398960936
corridor,Ipsundrum+affect,4,0,80,False,80,0,10.04987562112089,11.180339887498949,0.45,0.55,0.0,0.225,0.7319209925411012,0.9832578484040859,0.5770337950745575,0.18654007413464374
corridor,Ipsundrum+affect,4,1,80,True,55,0,1.4142135623730951,1.4142135623730951,0.625,0.375,0.0,0.3625,0.550089332731828,0.9787488345308921,0.6980534448735709,0.18814698463858154
corridor,Ipsundrum+affect,4,2,80,True,33,0,1.0,1.4142135623730951,0.7,0.3,0.0,0.3625,0.41672567111113024,0.9866616528132062,0.7991709584854745,0.16936998395500263
corridor,Ipsundrum+affect,4,3,80,False,80,0,10.198039027185569,9.219544457292887,0.65,0.35,0.0,0.2875,0.7376405094480999,0.9844571969526543,0.5699362575580557,0.1906177991253782
corridor,Ipsundrum+affect,4,4,80,False,80,0,11.0,16.1245154965971,0.6875,0.3125,0.0,0.1375,0.743175347183367,0.9831538837069089,0.567513189601964,0.18663205267767408
corridor,Ipsundrum+affect,4,5,80,True,35,0,1.0,1.4142135623730951,0.6,0.4,0.0,0.4125,0.4368592698763153,0.9775795492899716,0.8024604568592568,0.16524668819245808
corridor,Ipsundrum+affect,4,6,80,False,80,0,11.0,16.0312195418814,0.7,0.3,0.0,0.3,0.741208972116788,0.9845130665089983,0.5684207505280254,0.18986335450544198
corridor,Ipsundrum+affect,4,7,80,True,33,0,1.0,1.4142135623730951,0.6125,0.3875,0.0,0.3,0.43241650472533044,0.9734349202389468,0.8202713776908451,0.15223186075608433
corridor,Ipsundrum+affect,4,8,80,True,35,0,1.0,2.23606797749979,0.6,0.4,0.0,0.4125,0.3797691910913198,1.0015000526551856,0.7438894329770653,0.19552439442982003
corridor,Ipsundrum+affect,4,9,80,True,31,0,1.0,2.0,0.525,0.475,0.0,0.4,0.4121660447707324,0.966970820880892,0.8487391602661761,0.14072206569194617
corridor,Ipsundrum+affect,5,0,80,False,80,0,10.04987562112089,11.180339887498949,0.425,0.575,0.0,0.225,0.7324914502494592,0.9835661417751256,0.5761562587317102,0.1872843399121809
corridor,Ipsundrum+affect,5,1,80,True,55,0,1.4142135623730951,1.4142135623730951,0.675,0.325,0.0,0.3625,0.5685160693185407,0.9742531614760409,0.7038448009278088,0.17428415809152153
corridor,Ipsundrum+affect,5,2,80,False,80,0,10.0,16.0,0.775,0.225,0.0,0.2,0.7490377098742744,0.9855562624102099,0.5592140678282352,0.1920970024809793
corridor,Ipsundrum+affect,5,3,80,False,80,0,6.324555320336759,5.385164807134504,0.675,0.325,0.0,0.3375,0.7334815566237941,0.9845218274164746,0.5700683012663422,0.19137089490535927
corridor,Ipsundrum+affect,5,4,80,False,80,0,11.0,13.0,0.75,0.25,0.0,0.225,0.74468022843895,0.9844278157893994,0.5630974512546688,0.19058768655315358
corridor,Ipsundrum+affect,5,5,80,False,80,0,11.0,16.278820596099706,0.7625,0.2375,0.0,0.25,0.7451469078270441,0.9854030878976083,0.5629616538254709,0.19246079096550434
corridor,Ipsundrum+affect,5,6,80,False,80,0,11.0,16.0312195418814,0.75,0.25,0.0,0.25,0.7382750497012378,0.9838898343795138,0.572982833579907,0.18792844770379225
corridor,Ipsundrum+affect,5,7,80,True,33,0,0.0,1.4142135623730951,0.6125,0.3875,0.0,0.3375,0.4341279656285121,0.9723940170779886,0.8231460228622097,0.1513211974005378
corridor,Ipsundrum+affect,5,8,80,True,35,0,0.0,3.0,0.575,0.425,0.0,0.45,0.4220446041430277,0.9898286197585471,0.7754787787793987,0.18198888848722208
corridor,Ipsundrum+affect,5,9,80,True,31,0,1.0,2.23606797749979,0.5,0.5,0.0,0.2875,0.42809300013123536,0.9646417928547762,0.854428436629971,0.13479262917928633
corridor,Ipsundrum+affect,6,0,80,True,67,0,1.4142135623730951,1.4142135623730951,0.675,0.325,0.0,0.425,0.6247295667286374,0.9799397414824513,0.6492258999131276,0.19090468314193632
corridor,Ipsundrum+affect,6,1,80,True,43,0,2.0,2.23606797749979,0.6625,0.3375,0.0,0.4125,0.49202651702460987,0.9769428020131755,0.7661787476105559,0.17428774558368648
corridor,Ipsundrum+affect,6,2,80,True,33,0,1.0,1.0,0.7,0.3,0.0,0.275,0.42420306726255885,0.9761160919592576,0.8094309339835203,0.15217967948619343
corridor,Ipsundrum+affect,6,3,80,False,80,0,4.47213595499958,3.605551275463989,0.7,0.3,0.0,0.3625,0.7249963489601672,0.9845944126479764,0.572702987535863,0.1923017908730287
corridor,Ipsundrum+affect,6,4,80,False,80,0,11.0,16.1245154965971,0.7625,0.2375,0.0,0.1375,0.7457749916059139,0.9840516347413548,0.5643716927647043,0.18941250030879475
corridor,Ipsundrum+affect,6,5,80,True,29,0,0.0,3.605551275463989,0.525,0.475,0.0,0.325,0.42061169376274715,0.9660996697631429,0.8612524443906068,0.1364963385417705
corridor,Ipsundrum+affect,6,6,80,True,55,0,1.4142135623730951,1.4142135623730951,0.775,0.225,0.0,0.3875,0.5735774310446031,0.9742718036139226,0.7049994402212927,0.17349488593132367
corridor,Ipsundrum+affect,6,7,80,True,74,0,1.4142135623730951,1.4142135623730951,0.6875,0.3125,0.0,0.425,0.6702067368165455,0.9838904838280038,0.6037434509826426,0.19987357865478286
corridor,Ipsundrum+affect,6,8,80,True,35,0,1.0,1.4142135623730951,0.575,0.425,0.0,0.325,0.4199752679480676,0.9905994703034743,0.773726202956936,0.18816148097763272
corridor,Ipsundrum+affect,6,9,80,True,27,0,1.0,1.4142135623730951,0.775,0.225,0.0,0.3,0.41286953564139034,0.968845759686088,0.862380354312023,0.13466170573383648
corridor,Ipsundrum+affect,7,0,80,True,67,0,1.4142135623730951,1.4142135623730951,0.675,0.325,0.0,0.425,0.6247295667286374,0.9799397414824513,0.6492258999131276,0.19090468314193632
corridor,Ipsundrum+affect,7,1,80,True,59,0,1.4142135623730951,2.23606797749979,0.7,0.3,0.0,0.3875,0.512181112211335,0.9755392922328031,0.7564922470952686,0.17454389890933605
corridor,Ipsundrum+affect,7,2,80,True,31,0,0.0,2.23606797749979,0.625,0.375,0.0,0.4125,0.39329969304454887,0.9966484710498626,0.7962206753341506,0.18334531506505405
corridor,Ipsundrum+affect,7,3,80,True,65,0,1.0,3.1622776601683795,0.6875,0.3125,0.0,0.4625,0.6115816571171961,0.9840665607240677,0.6443275232167066,0.2041001027180493
corridor,Ipsundrum+affect,7,4,80,False,80,0,11.0,16.1245154965971,0.7625,0.2375,0.0,0.1375,0.7457749916059139,0.9840516347413548,0.5643716927647043,0.18941250030879475
corridor,Ipsundrum+affect,7,5,80,True,33,0,0.0,1.4142135623730951,0.7,0.3,0.0,0.375,0.410534956326126,0.9820925756856251,0.8006285907466181,0.16409072062393842
corridor,Ipsundrum+affect,7,6,80,True,31,0,1.0,1.4142135623730951,0.85,0.15,0.0,0.325,0.43559460239359343,0.9706724655829401,0.8383575151673082,0.1441335711652191
corridor,Ipsundrum+affect,7,7,80,True,74,0,1.4142135623730951,1.4142135623730951,0.6875,0.3125,0.0,0.45,0.6699966649942308,0.9837032860549684,0.6043171555945603,0.19934419159617428
corridor,Ipsundrum+affect,7,8,80,True,46,0,1.0,1.4142135623730951,0.725,0.275,0.0,0.3,0.49193014723542855,0.9695177512063093,0.7747684379037226,0.15974832327393867
corridor,Ipsundrum+affect,7,9,80,True,27,0,1.0,1.4142135623730951,0.775,0.225,0.0,0.3,0.41286953564139034,0.968845759686088,0.862380354312023,0.13466170573383648
corridor,Ipsundrum+affect,8,0,80,True,67,0,1.4142135623730951,1.4142135623730951,0.7,0.3,0.0,0.3625,0.6267408067535939,0.9807601478858864,0.6465263351893991,0.19305997961743462
corridor,Ipsundrum+affect,8,1,80,True,59,0,1.4142135623730951,2.23606797749979,0.7,0.3,0.0,0.3875,0.512181112211335,0.9755392922328031,0.7564922470952686,0.17454389890933605
corridor,Ipsundrum+affect,8,2,80,True,64,0,1.4142135623730951,1.4142135623730951,0.625,0.375,0.0,0.3375,0.6133083413875324,0.9797020214897023,0.6606968493340096,0.18844868881803828
corridor,Ipsundrum+affect,8,3,80,True,59,0,1.4142135623730951,1.4142135623730951,0.75,0.25,0.0,0.3875,0.5907252715136606,0.9784699184477745,0.6787001318090844,0.18653951450693224
corridor,Ipsundrum+affect,8,4,80,True,33,0,1.0,2.23606797749979,0.75,0.25,0.0,0.4,0.4515711601534182,0.9730117378905174,0.8265132556053185,0.15650221423087998
corridor,Ipsundrum+affect,8,5,80,True,33,0,0.0,2.23606797749979,0.725,0.275,0.0,0.3,0.4507667280034819,0.9687194087280094,0.8363566659670193,0.1500035669168732
corridor,Ipsundrum+affect,8,6,80,True,29,0,1.0,1.4142135623730951,0.875,0.125,0.0,0.325,0.4277047724139109,0.9693870782140193,0.8496759589522996,0.13901399360889322
corridor,Ipsundrum+affect,8,7,80,True,74,0,1.4142135623730951,1.4142135623730951,0.7375,0.2625,0.0,0.45,0.6740892003123623,0.9850646389743425,0.5984798533670087,0.2026227861555067
corridor,Ipsundrum+affect,8,8,80,True,61,0,1.0,1.4142135623730951,0.725,0.275,0.0,0.3,0.6001196780268858,0.9805591380656213,0.6635471400010801,0.19630074126169172
corridor,Ipsundrum+affect,8,9,80,True,27,0,1.0,1.4142135623730951,0.775,0.225,0.0,0.3,0.41286953564139034,0.968845759686088,0.862380354312023,0.13466170573383648
corridor,Ipsundrum+affect,9,0,80,True,67,0,1.4142135623730951,1.4142135623730951,0.7,0.3,0.0,0.3625,0.6267408067535939,0.9807601478858864,0.6465263351893991,0.19305997961743462
corridor,Ipsundrum+affect,9,1,80,True,59,0,1.4142135623730951,2.23606797749979,0.7,0.3,0.0,0.3875,0.512181112211335,0.9755392922328031,0.7564922470952686,0.17454389890933605
corridor,Ipsundrum+affect,9,2,80,True,64,0,1.4142135623730951,1.4142135623730951,0.625,0.375,0.0,0.3375,0.6133083413875324,0.9797020214897023,0.6606968493340096,0.18844868881803828
corridor,Ipsundrum+affect,9,3,80,True,47,0,1.4142135623730951,1.4142135623730951,0.775,0.225,0.0,0.3875,0.5322970129159097,0.9718398065430656,0.7423353685221226,0.16469297731393018
corridor,Ipsundrum+affect,9,4,80,True,33,0,1.0,2.23606797749979,0.75,0.25,0.0,0.4,0.4518986739717617,0.9735033798502519,0.8259844525771515,0.15818860424836614
corridor,Ipsundrum+affect,9,5,80,True,33,0,0.0,2.23606797749979,0.7,0.3,0.0,0.375,0.4060495209836053,0.9821725784969356,0.8040014416412185,0.16721055979339336
corridor,Ipsundrum+affect,9,6,80,True,29,0,1.0,2.23606797749979,0.775,0.225,0.0,0.4,0.43874521617111484,0.9696002480462029,0.8477913063412001,0.14394405826670342
corridor,Ipsundrum+affect,9,7,80,True,74,0,1.4142135623730951,1.4142135623730951,0.7375,0.2625,0.0,0.45,0.6740892003123623,0.9850646389743425,0.5984798533670087,0.2026227861555067
corridor,Ipsundrum+affect,9,8,80,True,32,0,1.0,2.23606797749979,0.625,0.375,0.0,0.3625,0.4256784220335579,0.9737153717514898,0.8373342910882926,0.15471373481077094
corridor,Ipsundrum+affect,9,9,80,True,27,0,1.0,1.4142135623730951,0.775,0.225,0.0,0.3,0.41286953564139034,0.968845759686088,0.862380354312023,0.13466170573383648
corridor,Ipsundrum+affect,10,0,80,False,80,0,11.0,11.40175425099138,0.725,0.275,0.0,0.2375,0.740432551265406,0.9853384110740759,0.5661428295386159,0.19249322417160358
corridor,Ipsundrum+affect,10,1,80,True,35,0,0.0,2.23606797749979,0.575,0.425,0.0,0.4125,0.43287673007450733,0.9780763992631639,0.798966330366462,0.1608322254041553
corridor,Ipsundrum+affect,10,2,80,True,31,0,0.0,2.8284271247461903,0.3625,0.6375,0.0,0.3375,0.41442420127279667,0.971431666655214,0.8300105590017314,0.14290785935988282
corridor,Ipsundrum+affect,10,3,80,True,45,0,1.4142135623730951,1.4142135623730951,0.8,0.2,0.0,0.3875,0.519413735793305,0.9704973948985256,0.7567446053799911,0.1599002315946328
corridor,Ipsundrum+affect,10,4,80,False,80,0,11.0,16.1245154965971,0.8125,0.1875,0.0,0.1375,0.7473781346409167,0.9846109509074281,0.5624830008498662,0.19114826487019873
corridor,Ipsundrum+affect,10,5,80,True,33,0,0.0,2.23606797749979,0.75,0.25,0.0,0.3,0.45471294068756435,0.9688362562509065,0.8340640098260007,0.150601797020403
corridor,Ipsundrum+affect,10,6,80,True,27,0,1.0,2.23606797749979,0.825,0.175,0.0,0.4,0.4369497515677797,0.9688553022025166,0.8546986013911912,0.13943414268316393
corridor,Ipsundrum+affect,10,7,80,True,74,0,1.4142135623730951,1.4142135623730951,0.7375,0.2625,0.0,0.45,0.6740892003123623,0.9850646389743425,0.5984798533670087,0.2026227861555067
corridor,Ipsundrum+affect,10,8,80,True,23,0,1.0,2.23606797749979,0.675,0.325,0.0,0.3625,0.3978388465190654,0.9671361370224245,0.8826509683774362,0.13091234215484437
corridor,Ipsundrum+affect,10,9,80,True,27,0,1.4142135623730951,1.4142135623730951,0.825,0.175,0.0,0.25,0.4425192818207148,0.9582327290763957,0.851990114959697,0.11601798955350703
corridor,Ipsundrum+affect,11,0,80,False,80,0,11.0,11.40175425099138,0.725,0.275,0.0,0.2375,0.740432551265406,0.9853384110740759,0.5661428295386159,0.19249322417160358
corridor,Ipsundrum+affect,11,1,80,True,63,0,1.4142135623730951,1.4142135623730951,0.75,0.25,0.0,0.325,0.611508153983477,0.9797493108846848,0.6581568394110159,0.1903938609754258
corridor,Ipsundrum+affect,11,2,80,True,31,0,0.0,2.8284271247461903,0.3625,0.6375,0.0,0.3375,0.41442420127279667,0.971431666655214,0.8300105590017314,0.14290785935988282
corridor,Ipsundrum+affect,11,3,80,True,45,0,1.4142135623730951,1.4142135623730951,0.8,0.2,0.0,0.3875,0.519413735793305,0.9704973948985256,0.7567446053799911,0.1599002315946328
corridor,Ipsundrum+affect,11,4,80,False,80,0,11.0,16.278820596099706,0.8375,0.1625,0.0,0.175,0.7474674901826435,0.9846101466526573,0.5624782708959833,0.19113375422525763
corridor,Ipsundrum+affect,11,5,80,True,33,0,0.0,2.23606797749979,0.75,0.25,0.0,0.3,0.45471294068756435,0.9688362562509065,0.8340640098260007,0.150601797020403
corridor,Ipsundrum+affect,11,6,80,True,27,0,2.0,2.23606797749979,0.85,0.15,0.0,0.375,0.44691247132125717,0.9686547306705847,0.8455336699553933,0.1396216348696288
corridor,Ipsundrum+affect,11,7,80,True,74,0,1.4142135623730951,1.4142135623730951,0.7375,0.2625,0.0,0.45,0.6738337299077306,0.9848595613201254,0.5987621213415617,0.20205464942811496
corridor,Ipsundrum+affect,11,8,80,True,61,0,1.0,1.4142135623730951,0.775,0.225,0.0,0.3,0.6006619815424099,0.9808166676942317,0.6626307714956471,0.19680773797415374
corridor,Ipsundrum+affect,11,9,80,True,23,0,1.0,2.23606797749979,0.725,0.275,0.0,0.3875,0.40535782561859773,0.9697269043260605,0.8767831029308983,0.13260568766892872
corridor,Ipsundrum+affect,12,0,80,True,59,0,2.0,3.1622776601683795,0.575,0.425,0.0,0.3875,0.5911127697869147,0.9797703095721169,0.6740837413923686,0.19163315835795636
corridor,Ipsundrum+affect,12,1,80,True,63,0,1.4142135623730951,1.4142135623730951,0.75,0.25,0.0,0.325,0.611508153983477,0.9797493108846848,0.6581568394110159,0.1903938609754258
corridor,Ipsundrum+affect,12,2,80,True,29,0,2.0,2.8284271247461903,0.3375,0.6625,0.0,0.2875,0.4118270687803817,0.9680039232645179,0.8337286259567864,0.1331201376834844
corridor,Ipsundrum+affect,12,3,80,True,43,0,1.4142135623730951,1.4142135623730951,0.825,0.175,0.0,0.3875,0.5064551551667411,0.9691293230662978,0.7710684955218354,0.15484611985630709
corridor,Ipsundrum+affect,12,4,80,False,80,0,11.0,16.278820596099706,0.8625,0.1375,0.0,0.175,0.7483293356959241,0.9848391920127278,0.561484461267824,0.19192880450031174
corridor,Ipsundrum+affect,12,5,80,True,33,0,1.4142135623730951,1.4142135623730951,0.75,0.25,0.0,0.2625,0.4473155564719601,0.9695365384008457,0.8116016393243779,0.1473024339656263
corridor,Ipsundrum+affect,12,6,80,True,27,0,2.0,2.23606797749979,0.85,0.15,0.0,0.375,0.44691247132125717,0.9686547306705847,0.8455336699553933,0.1396216348696288
corridor,Ipsundrum+affect,12,7,80,True,74,0,2.0,2.23606797749979,0.7625,0.2375,0.0,0.4375,0.6840335072867074,0.9841544831254154,0.5974330267707602,0.19689022649100948
corridor,Ipsundrum+affect,12,8,80,True,61,0,1.0,1.4142135623730951,0.775,0.225,0.0,0.3,0.6006619815424099,0.9808166676942317,0.6626307714956471,0.19680773797415374
corridor,Ipsundrum+affect,12,9,80,True,41,0,1.4142135623730951,1.4142135623730951,0.825,0.175,0.0,0.375,0.510481597094489,0.967092752856316,0.7740786865274849,0.1483486737878132
corridor,Ipsundrum+affect,13,0,80,True,59,0,2.0,3.1622776601683795,0.575,0.425,0.0,0.3875,0.5911127697869147,0.9797703095721169,0.6740837413923686,0.19163315835795636
corridor,Ipsundrum+affect,13,1,80,True,33,0,2.0,2.23606797749979,0.8,0.2,0.0,0.4,0.47308299865815784,0.9717287970921891,0.8119376050076472,0.1564401361160157
corridor,Ipsundrum+affect,13,2,80,True,29,0,2.0,2.8284271247461903,0.3375,0.6625,0.0,0.2875,0.4118270687803817,0.9680039232645179,0.8337286259567864,0.1331201376834844
corridor,Ipsundrum+affect,13,3,80,True,43,0,1.4142135623730951,1.4142135623730951,0.825,0.175,0.0,0.3875,0.5064551551667411,0.9691293230662978,0.7710684955218354,0.15484611985630709
corridor,Ipsundrum+affect,13,4,80,False,80,0,11.0,16.278820596099706,0.8625,0.1375,0.0,0.175,0.7483293356959241,0.9848391920127278,0.561484461267824,0.19192880450031174
corridor,Ipsundrum+affect,13,5,80,True,33,0,1.4142135623730951,1.4142135623730951,0.75,0.25,0.0,0.2625,0.4473155564719601,0.9695365384008457,0.8116016393243779,0.1473024339656263
corridor,Ipsundrum+affect,13,6,80,False,80,0,11.0,11.40175425099138,0.9875,0.0125,0.0,0.1,0.7493592147662158,0.9857760879983644,0.5592077748435041,0.1932446536187124
corridor,Ipsundrum+affect,13,7,80,True,74,0,2.0,2.23606797749979,0.7625,0.2375,0.0,0.4375,0.6840335072867074,0.9841544831254154,0.5974330267707602,0.19689022649100948
corridor,Ipsundrum+affect,13,8,80,True,61,0,1.0,1.4142135623730951,0.8,0.2,0.0,0.3,0.6009441376357116,0.9809294679294764,0.6621574826500509,0.19702694970619225
corridor,Ipsundrum+affect,13,9,80,True,33,0,1.0,1.0,0.875,0.125,0.0,0.35,0.4346906638086351,0.9650357660157252,0.8318951342688663,0.1336132051057713
corridor,Ipsundrum+affect,14,0,80,True,59,0,2.0,3.1622776601683795,0.575,0.4,0.025,0.3875,0.5931590407326149,0.9796346568377909,0.6743419474939364,0.1903795669931781
corridor,Ipsundrum+affect,14,1,80,True,33,0,1.4142135623730951,1.4142135623730951,0.825,0.175,0.0,0.325,0.465373561813867,0.9663686151535723,0.8159756842497415,0.1412776964825963
corridor,Ipsundrum+affect,14,2,80,True,23,0,1.0,1.4142135623730951,0.775,0.225,0.0,0.3,0.3854190093339161,0.9748510980482756,0.8649211896947857,0.13588372599442203
corridor,Ipsundrum+affect,14,3,80,False,80,0,2.23606797749979,3.1622776601683795,0.4375,0.5625,0.0,0.375,0.4784870153824333,0.9711677533969898,0.7780724840154714,0.15608618280874567
corridor,Ipsundrum+affect,14,4,80,False,80,0,11.0,16.278820596099706,0.8625,0.1375,0.0,0.175,0.7483293356959241,0.9848391920127278,0.561484461267824,0.19192880450031174
corridor,Ipsundrum+affect,14,5,80,True,33,0,1.4142135623730951,1.4142135623730951,0.75,0.25,0.0,0.2625,0.4473155564719601,0.9695365384008457,0.8116016393243779,0.1473024339656263
corridor,Ipsundrum+affect,14,6,80,False,80,0,11.0,11.40175425099138,0.9875,0.0125,0.0,0.1,0.7493592147662158,0.9857760879983644,0.5592077748435041,0.1932446536187124
corridor,Ipsundrum+affect,14,7,80,True,45,0,1.4142135623730951,1.4142135623730951,0.7625,0.2375,0.0,0.3875,0.510897021047225,0.9704579074949589,0.7629390454836928,0.15930719724874706
corridor,Ipsundrum+affect,14,8,80,True,61,0,1.0,1.4142135623730951,0.8,0.2,0.0,0.3,0.6009441376357116,0.9809294679294764,0.6621574826500509,0.19702694970619225
corridor,Ipsundrum+affect,14,9,80,True,33,0,1.0,1.0,0.875,0.125,0.0,0.35,0.4346906638086351,0.9650357660157252,0.8318951342688663,0.1336132051057713
corridor,Ipsundrum+affect,15,0,80,True,59,0,2.0,3.1622776601683795,0.575,0.4,0.025,0.3875,0.5931590407326149,0.9796346568377909,0.6743419474939364,0.1903795669931781
corridor,Ipsundrum+affect,15,1,80,True,33,0,1.4142135623730951,1.4142135623730951,0.825,0.175,0.0,0.325,0.465373561813867,0.9663686151535723,0.8159756842497415,0.1412776964825963
corridor,Ipsundrum+affect,15,2,80,True,25,0,2.0,2.23606797749979,0.725,0.275,0.0,0.35,0.4009486109669397,0.9802981100350951,0.8450462287997235,0.15105747009352105
corridor,Ipsundrum+affect,15,3,80,False,80,0,2.23606797749979,3.1622776601683795,0.4375,0.5625,0.0,0.375,0.4784870153824333,0.9711677533969898,0.7780724840154714,0.15608618280874567
corridor,Ipsundrum+affect,15,4,80,False,80,0,11.0,16.278820596099706,0.8875,0.1125,0.0,0.175,0.7485749432898198,0.9848257534838882,0.5614653288644025,0.1918473937487191
corridor,Ipsundrum+affect,15,5,80,True,25,0,2.0,2.0,0.4625,0.475,0.0625,0.3625,0.4004583808014269,0.9657106060206759,0.86246112687936,0.12921042534385108
corridor,Ipsundrum+affect,15,6,80,False,80,0,11.0,11.40175425099138,0.9875,0.0125,0.0,0.1,0.7493592147662158,0.9857760879983644,0.5592077748435041,0.1932446536187124
corridor,Ipsundrum+affect,15,7,80,True,28,0,1.4142135623730951,1.4142135623730951,0.7625,0.2375,0.0,0.25,0.4308097389373392,0.9584439595471027,0.8578050615928727,0.11933798587624793
corridor,Ipsundrum+affect,15,8,80,True,61,0,1.0,1.4142135623730951,0.8,0.2,0.0,0.3,0.6009441376357116,0.9809294679294764,0.6621574826500509,0.19702694970619225
corridor,Ipsundrum+affect,15,9,80,True,33,0,1.0,1.0,0.875,0.125,0.0,0.35,0.4346906638086351,0.9650357660157252,0.8318951342688663,0.1336132051057713
corridor,Ipsundrum+affect,16,0,80,True,59,0,2.0,3.1622776601683795,0.575,0.4,0.025,0.3875,0.5931590407326149,0.9796346568377909,0.6743419474939364,0.1903795669931781
corridor,Ipsundrum+affect,16,1,80,True,33,0,1.4142135623730951,1.4142135623730951,0.825,0.175,0.0,0.325,0.465373561813867,0.9663686151535723,0.8159756842497415,0.1412776964825963
corridor,Ipsundrum+affect,16,2,80,True,25,0,1.4142135623730951,1.4142135623730951,0.8,0.2,0.0,0.25,0.4198074054252709,0.962484476346221,0.8632574455537497,0.12397836459693157
corridor,Ipsundrum+affect,16,3,80,False,80,0,2.23606797749979,3.605551275463989,0.475,0.1875,0.3375,0.4,0.4984611919976706,0.9669845942409097,0.784679502345895,0.14912671689215862
corridor,Ipsundrum+affect,16,4,80,False,80,0,11.0,16.278820596099706,0.8875,0.1125,0.0,0.175,0.7485749432898198,0.9848257534838882,0.5614653288644025,0.1918473937487191
