task,model,horizon,seed,T,success,time_to_goal,hazard_contacts,min_dist_to_goal,final_dist_to_goal,forward_frac,turn_frac,stay_frac,unique_pos_frac,mean_Ns,mean_alpha_eff,mean_valence,mean_arousal
gridworld,Ipsundrum,3,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,3,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,3,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,3,5,250,True,24,10,0.0,9.899494936611665,0.88,0.12,0.0,0.26,0.6215821822627767,0.7126783577122797,,
gridworld,Ipsundrum,3,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,3,7,250,True,68,2,0.0,10.63014581273465,0.892,0.108,0.0,0.36,0.6008953553365404,0.7167989928732665,,
gridworld,Ipsundrum,3,8,250,True,90,20,0.0,5.830951894845301,0.908,0.092,0.0,0.336,0.6286328830111707,0.7096187699410266,,
gridworld,Ipsundrum,3,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,3,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,3,11,250,True,30,5,0.0,5.656854249492381,0.892,0.108,0.0,0.372,0.628055004593536,0.7136039705901599,,
gridworld,Ipsundrum,3,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
gridworld,Ipsundrum,3,13,250,False,250,9,2.0,5.656854249492381,0.9,0.1,0.0,0.296,0.6190989501179336,0.7140527712890218,,
gridworld,Ipsundrum,3,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,3,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,3,16,250,True,47,5,0.0,5.0,0.908,0.092,0.0,0.408,0.609534586723534,0.7154556070916608,,
gridworld,Ipsundrum,3,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,3,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,3,19,250,False,250,2,1.4142135623730951,12.727922061357855,0.948,0.052,0.0,0.092,0.5932528862419015,0.7173480957147387,,
gridworld,Ipsundrum,4,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,4,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,4,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,4,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,4,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,4,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,4,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,4,7,250,True,68,2,0.0,10.63014581273465,0.892,0.108,0.0,0.36,0.6008953553365404,0.7167989928732665,,
gridworld,Ipsundrum,4,8,250,True,90,20,0.0,5.830951894845301,0.908,0.092,0.0,0.336,0.6286328830111707,0.7096187699410266,,
gridworld,Ipsundrum,4,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,4,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,4,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,4,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
gridworld,Ipsundrum,4,13,250,False,250,9,2.0,5.656854249492381,0.9,0.1,0.0,0.296,0.6190989501179336,0.7140527712890218,,
gridworld,Ipsundrum,4,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,4,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,4,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,4,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,4,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,4,19,250,False,250,2,1.4142135623730951,12.727922061357855,0.948,0.052,0.0,0.092,0.5932528862419015,0.7173480957147387,,
gridworld,Ipsundrum,5,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,5,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,5,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,5,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,5,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,5,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,5,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,5,7,250,True,68,2,0.0,10.63014581273465,0.892,0.108,0.0,0.36,0.6008953553365404,0.7167989928732665,,
gridworld,Ipsundrum,5,8,250,True,90,20,0.0,5.830951894845301,0.908,0.092,0.0,0.336,0.6286328830111707,0.7096187699410266,,
gridworld,Ipsundrum,5,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,5,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,5,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,5,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
gridworld,Ipsundrum,5,13,250,False,250,9,2.0,5.656854249492381,0.9,0.1,0.0,0.296,0.6190989501179336,0.7140527712890218,,
gridworld,Ipsundrum,5,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,5,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,5,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,5,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,5,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,5,19,250,False,250,2,1.4142135623730951,12.727922061357855,0.948,0.052,0.0,0.092,0.5932528862419015,0.7173480957147387,,
gridworld,Ipsundrum,6,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,6,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,6,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,6,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,6,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,6,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,6,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,6,7,250,True,68,2,0.0,10.63014581273465,0.892,0.108,0.0,0.36,0.6008953553365404,0.7167989928732665,,
gridworld,Ipsundrum,6,8,250,True,90,20,0.0,5.830951894845301,0.908,0.092,0.0,0.336,0.6286328830111707,0.7096187699410266,,
gridworld,Ipsundrum,6,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,6,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,6,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,6,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
gridworld,Ipsundrum,6,13,250,False,250,9,2.0,5.656854249492381,0.9,0.1,0.0,0.296,0.6190989501179336,0.7140527712890218,,
gridworld,Ipsundrum,6,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,6,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,6,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,6,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,6,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,6,19,250,False,250,2,1.4142135623730951,12.727922061357855,0.948,0.052,0.0,0.092,0.5932528862419015,0.7173480957147387,,
gridworld,Ipsundrum,7,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,7,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,7,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,7,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,7,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,7,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,7,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,7,7,250,True,68,2,0.0,10.63014581273465,0.892,0.108,0.0,0.36,0.6008953553365404,0.7167989928732665,,
gridworld,Ipsundrum,7,8,250,True,90,20,0.0,5.830951894845301,0.908,0.092,0.0,0.336,0.6286328830111707,0.7096187699410266,,
gridworld,Ipsundrum,7,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,7,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,7,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,7,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
gridworld,Ipsundrum,7,13,250,False,250,9,2.0,5.656854249492381,0.9,0.1,0.0,0.296,0.6190989501179336,0.7140527712890218,,
gridworld,Ipsundrum,7,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,7,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,7,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,7,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,7,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,7,19,250,False,250,2,1.4142135623730951,12.727922061357855,0.948,0.052,0.0,0.092,0.5932528862419015,0.7173480957147387,,
gridworld,Ipsundrum,8,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,8,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,8,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,8,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,8,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,8,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,8,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,8,7,250,True,68,2,0.0,10.63014581273465,0.892,0.108,0.0,0.36,0.6008953553365404,0.7167989928732665,,
gridworld,Ipsundrum,8,8,250,True,38,2,0.0,9.0,0.888,0.112,0.0,0.436,0.6101953447053632,0.714313524476423,,
gridworld,Ipsundrum,8,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,8,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,8,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,8,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
gridworld,Ipsundrum,8,13,250,False,250,9,2.0,5.656854249492381,0.9,0.1,0.0,0.296,0.6190989501179336,0.7140527712890218,,
gridworld,Ipsundrum,8,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,8,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,8,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,8,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,8,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,8,19,250,False,250,2,1.4142135623730951,12.727922061357855,0.948,0.052,0.0,0.092,0.5932528862419015,0.7173480957147387,,
gridworld,Ipsundrum,9,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,9,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,9,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,9,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,9,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,9,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,9,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,9,7,250,True,68,2,0.0,10.63014581273465,0.892,0.108,0.0,0.36,0.6008953553365404,0.7167989928732665,,
gridworld,Ipsundrum,9,8,250,True,38,2,0.0,9.0,0.888,0.112,0.0,0.436,0.6101953447053632,0.714313524476423,,
gridworld,Ipsundrum,9,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,9,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,9,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,9,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
gridworld,Ipsundrum,9,13,250,True,50,1,0.0,5.656854249492381,0.884,0.116,0.0,0.232,0.6178628398755801,0.7147306183013804,,
gridworld,Ipsundrum,9,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,9,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,9,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,9,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,9,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,9,19,250,False,250,2,1.4142135623730951,12.727922061357855,0.948,0.052,0.0,0.092,0.5932528862419015,0.7173480957147387,,
gridworld,Ipsundrum,10,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,10,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,10,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,10,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,10,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,10,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,10,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,10,7,250,True,68,2,0.0,10.63014581273465,0.892,0.108,0.0,0.36,0.6008953553365404,0.7167989928732665,,
gridworld,Ipsundrum,10,8,250,True,38,2,0.0,9.0,0.888,0.112,0.0,0.436,0.6101953447053632,0.714313524476423,,
gridworld,Ipsundrum,10,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,10,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,10,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,10,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
gridworld,Ipsundrum,10,13,250,True,50,1,0.0,5.656854249492381,0.884,0.116,0.0,0.232,0.6178628398755801,0.7147306183013804,,
gridworld,Ipsundrum,10,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,10,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,10,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,10,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,10,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,10,19,250,False,250,2,1.4142135623730951,8.94427190999916,0.936,0.064,0.0,0.148,0.5954558019383785,0.7171003671558762,,
gridworld,Ipsundrum,11,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,11,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,11,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,11,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,11,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,11,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,11,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,11,7,250,True,77,2,0.0,10.63014581273465,0.908,0.092,0.0,0.344,0.5942727094504366,0.7183364187303326,,
gridworld,Ipsundrum,11,8,250,True,38,2,0.0,9.0,0.888,0.112,0.0,0.436,0.6101953447053632,0.714313524476423,,
gridworld,Ipsundrum,11,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,11,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,11,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,11,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
gridworld,Ipsundrum,11,13,250,True,50,1,0.0,5.656854249492381,0.884,0.116,0.0,0.232,0.6178628398755801,0.7147306183013804,,
gridworld,Ipsundrum,11,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,11,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,11,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,11,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,11,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,11,19,250,False,250,2,1.4142135623730951,8.94427190999916,0.936,0.064,0.0,0.148,0.5954558019383785,0.7171003671558762,,
gridworld,Ipsundrum,12,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,12,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,12,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,12,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,12,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,12,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,12,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,12,7,250,True,77,2,0.0,10.63014581273465,0.908,0.092,0.0,0.344,0.5942727094504366,0.7183364187303326,,
gridworld,Ipsundrum,12,8,250,True,38,2,0.0,9.0,0.888,0.112,0.0,0.436,0.6101953447053632,0.714313524476423,,
gridworld,Ipsundrum,12,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,12,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,12,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,12,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
